--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Delivery  |ShPt  |SLoc|Dv|Sold-To Pt|Name of sold-to party |Ship-To|Name of the ship-to party|Ref. Doc. |DlvTy|ItCa|Item|Material  |Description                             |Delivery qty|     Volume| Net weight| Total Wght|Batch     |
|  9109413365|IN53  |2000|74|109556    |U P Rang Bhandar      |3600416|SAMPRITI HOMES           |1046789451|LF   |Z007|  10|IN70849481|PS Exterior E700 GENRIC TINT 94 Base 18L|          4 |        80 |    97.040 |   103.760 |          |
|  9109413366|IN53  |2000|77|3495259   |Aai Shree Khodiyar Ha |3582894|POOJA BUNGLOWS           |1046789468|LF   |Z007|  10|5967915   |DN WS  Protect Hi-sheen Gen93 20L       |          2 |        40 |        48 |    50.240 |          |
|  9109413367|IN53  |2000|74|102492    |Ambika Paints         |3627151|AVADH TEXTILE HUB        |1046789492|LF   |Z007|  10|IN70070381|DN WS PROJ GENRIC TINT 1094 BASE 20LT   |         17 |       340 |       340 |       391 |          |
|  9109415775|IN53  |2000|74|793877    |JAINAM PAINTS         |3564664| LAXMIPATI ETHIOPIA      |1046789268|LF   |TAN |  10|IN86400081|PS Interior A700 Brilliant White 20L    |          0 |         0 |         0 |         0 |          |
|  9109415775|IN53  |2000|74|793877    |JAINAM PAINTS         |3564664| LAXMIPATI ETHIOPIA      |1046789268|LF   |TAN | 001|IN86400081|PS Interior A700 Brilliant White 20L    |          3 |        60 |        90 |    93.300 |C20260801 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  10|IN32400082|DN WS Prime coat Primer 10L             |          0 |         0 |         0 |         0 |          |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  20|IN32400081|DN WS Prime coat Primer 20L             |          0 |         0 |         0 |         0 |          |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  30|IN34220071|DN SB CEMENT PRIMER 4L                  |          0 |         0 |         0 |         0 |          |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  40|IN34220082|DN SB CEMENT PRIMER 10L                 |          0 |         0 |         0 |         0 |          |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  50|5994752   |Promise 2 in 1 Primer Int & Ext 10 Ltr  |          5 |        50 |        67 |    68.080 |T20260701 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN |  60|5994753   |Promise 2 in 1 Primer Int & Ext 20 Ltr  |          4 |        80 |   107.200 |   108.040 |T20260801 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN | 001|IN32400082|DN WS Prime coat Primer 10L             |          5 |        50 |        73 |    76.580 |C20260501 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN | 002|IN32400081|DN WS Prime coat Primer 20L             |         10 |       200 |       292 |   304.100 |T20260501 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN | 003|IN34220071|DN SB CEMENT PRIMER 4L                  |         20 |        80 |       100 |   107.020 |C20260601 |
|  9109416689|IN53  |2000|70|730673    |HAREKRISHNA COLOUR ZO |730673 |HAREKRISHNA COLOUR ZONE  |1046788843|LF   |TAN | 004|IN34220082|DN SB CEMENT PRIMER 10L                 |          5 |        50 |    62.500 |        69 |C20260701 |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN |  10|IN34220072|DN SB CEMENT PRIMER 1L                  |          0 |         0 |         0 |         0 |          |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN |  20|IN34220071|DN SB CEMENT PRIMER 4L                  |          0 |         0 |         0 |         0 |          |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN |  30|IN34220082|DN SB CEMENT PRIMER 10L                 |          0 |         0 |         0 |         0 |          |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN |  40|IN34220081|DN SB CEMENT PRIMER 20L                 |          0 |         0 |         0 |         0 |          |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN | 001|IN34220072|DN SB CEMENT PRIMER 1L                  |         30 |        30 |    37.500 |    41.250 |C20260601 |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN | 002|IN34220071|DN SB CEMENT PRIMER 4L                  |          8 |        32 |        40 |    42.808 |C20260601 |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN | 003|IN34220082|DN SB CEMENT PRIMER 10L                 |          5 |        50 |    62.500 |        69 |C20260701 |
|  9109418795|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790171|LF   |TAN | 004|IN34220081|DN SB CEMENT PRIMER 20L                 |          1 |        20 |        25 |    26.750 |C20260701 |
|  9109418796|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790176|LF   |TAN |  10|IN28080081|DN SAT FIN WHITE 20LT                   |          0 |         0 |         0 |         0 |          |
|  9109418796|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790176|LF   |TAN | 001|IN28080081|DN SAT FIN WHITE 20LT                   |         10 |       200 |       256 |   269.950 |C20260701 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  10|5579817   |Promise SmartCh Ext Br Wht/Wht Bas 20L  |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  20|5599505   |DN ACOTONE Tinter RE1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  30|5599509   |DN ACOTONE Tinter MA1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  40|5599501   |DN ACOTONE Tinter YE1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  50|5599498   |DN ACOTONE Tinter WH1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  60|5599512   |DN ACOTONE Tinter BU1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN |  70|5599510   |DN ACOTONE Tinter OR1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 001|5579817   |Promise SmartCh Ext Br Wht/Wht Bas 20L  |         12 |       240 |   319.200 |   376.320 |T20260701 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 002|5599505   |DN ACOTONE Tinter RE1 COL_IN-SL 1L      |          1 |         1 |     1.280 |     1.358 |C20260601 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 003|5599509   |DN ACOTONE Tinter MA1 COL_IN-SL 1L      |          1 |         1 |     1.160 |     1.238 |C20260401 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 004|5599501   |DN ACOTONE Tinter YE1 COL_IN-SL 1L      |          1 |         1 |     1.240 |     1.318 |C20260101 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 005|5599498   |DN ACOTONE Tinter WH1 COL_IN-SL 1L      |          1 |         1 |     2.180 |     2.258 |C20260301 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 006|5599512   |DN ACOTONE Tinter BU1 COL_IN-SL 1L      |          1 |         1 |     1.300 |     1.378 |C20260401 |
|  9109423251|IN53  |2000|70|3532685   |MAA ENTERPRISE HARDWA |3532685|MAA ENTERPRISE HARDWARE  |1046790141|LF   |TAN | 007|5599510   |DN ACOTONE Tinter OR1 COL_IN-SL 1L      |          1 |         1 |     1.350 |     1.428 |C20260401 |
|  9109423252|IN53  |2000|70|3252244   |SHREENATHJI COLOUR &  |3252244|SHREENATHJI COLOUR & HAR |1046790715|LF   |TAN |  10|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109423252|IN53  |2000|70|3252244   |SHREENATHJI COLOUR &  |3252244|SHREENATHJI COLOUR & HAR |1046790715|LF   |TAN | 001|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          4 |        16 |    16.480 |    17.892 |C20260801 |
|  9109423253|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790734|LF   |TAN |  10|IN28012271|DN GLOSS BLACK 4LT                      |          0 |         0 |         0 |         0 |          |
|  9109423253|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790734|LF   |TAN | 001|IN28012271|DN GLOSS BLACK 4LT                      |         20 |        80 |    72.800 |    83.520 |C20260701 |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN |  10|5599501   |DN ACOTONE Tinter YE1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN |  20|5599510   |DN ACOTONE Tinter OR1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN |  30|5599509   |DN ACOTONE Tinter MA1 COL_IN-SL 1L      |          0 |         0 |         0 |         0 |          |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN | 001|5599501   |DN ACOTONE Tinter YE1 COL_IN-SL 1L      |          6 |         6 |     7.440 |     7.908 |C20260101 |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN | 002|5599510   |DN ACOTONE Tinter OR1 COL_IN-SL 1L      |          6 |         6 |     8.100 |     8.568 |C20260401 |
|  9109423254|IN53  |2000|70|102372    |Shree Rang Sarita     |102372 |Shree Rang Sarita        |1046790737|LF   |TAN | 003|5599509   |DN ACOTONE Tinter MA1 COL_IN-SL 1L      |          6 |         6 |     6.960 |     7.428 |C20260401 |
|  9109423255|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790743|LF   |TAN |  10|IN28012272|DN GLOSS BLACK 1L                       |          0 |         0 |         0 |         0 |          |
|  9109423255|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790743|LF   |TAN | 001|IN28012272|DN GLOSS BLACK 1L                       |         60 |        60 |    54.600 |    64.500 |C20260801 |
|  9109423256|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790754|LF   |TAN |  10|IN28012272|DN GLOSS BLACK 1L                       |          0 |         0 |         0 |         0 |          |
|  9109423256|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790754|LF   |TAN | 001|IN28012272|DN GLOSS BLACK 1L                       |         60 |        60 |    54.600 |    64.500 |C20260801 |
|  9109423257|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790765|LF   |TAN |  10|IN28209072|DN GLOSS WHITE BASE NEW 1L              |          0 |         0 |         0 |         0 |          |
|  9109423257|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790765|LF   |TAN | 001|IN28209072|DN GLOSS WHITE BASE NEW 1L              |         60 |        60 |    61.800 |    69.420 |C20260701 |
|  9109423258|IN53  |2000|70|3579102   |AASHVI PAINTS AND COL |3579102|AASHVI PAINTS AND COLOURS|1046790768|LF   |TAN |  10|5841326   |DN SADOLIN PU Prime 90 Base Gloss 1L    |         12 |        12 |    12.120 |    12.120 |          |
|  9109423258|IN53  |2000|70|3579102   |AASHVI PAINTS AND COL |3579102|AASHVI PAINTS AND COLOURS|1046790768|LF   |TAN |  20|5841327   |DN SADOLIN PU Prime 90 Base Gloss 4L    |          4 |        16 |    18.720 |    23.120 |          |
|  9109423259|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790771|LF   |TAN |  10|IN28209072|DN GLOSS WHITE BASE NEW 1L              |          0 |         0 |         0 |         0 |          |
|  9109423259|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790771|LF   |TAN | 001|IN28209072|DN GLOSS WHITE BASE NEW 1L              |         60 |        60 |    61.800 |    69.420 |C20260701 |
|  9109423260|IN53  |2000|70|106063    |Sara Paints           |106063 |Sara Paints              |1046790772|LF   |TAN |  10|5841676   |DPP-Sadolin 2KPU Matt BAS90 WHT 1L      |          0 |         0 |         0 |         0 |          |
|  9109423260|IN53  |2000|70|106063    |Sara Paints           |106063 |Sara Paints              |1046790772|LF   |TAN | 001|5841676   |DPP-Sadolin 2KPU Matt BAS90 WHT 1L      |         12 |        12 |        15 |    28.200 |C20260701 |
|  9109423261|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790774|LF   |TAN |  10|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109423261|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790774|LF   |TAN | 001|IN28209071|DN GLOSS WHITE BASE NEW 4L              |         20 |        80 |    82.400 |    89.460 |C20260801 |
|  9109423262|IN53  |2000|70|111072    |SHREE GANPATI PLYWOOD |111072 |SHREE GANPATI PLYWOOD &  |1046790777|LF   |TAN |  10|5880381   |DN WS  Protect Dustproof Br.White 10L   |          0 |         0 |         0 |         0 |          |
|  9109423262|IN53  |2000|70|111072    |SHREE GANPATI PLYWOOD |111072 |SHREE GANPATI PLYWOOD &  |1046790777|LF   |TAN | 001|5880381   |DN WS  Protect Dustproof Br.White 10L   |          2 |        20 |    26.400 |    27.632 |T20260901 |
|  9109423263|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790783|LF   |TAN |  10|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109423263|IN53  |2000|70|102425    |Mohan Colour Co       |102425 |Mohan Colour Co          |1046790783|LF   |TAN | 001|IN28209071|DN GLOSS WHITE BASE NEW 4L              |         20 |        80 |    82.400 |    89.460 |C20260801 |
|  9109423264|IN53  |2000|70|3579102   |AASHVI PAINTS AND COL |3579102|AASHVI PAINTS AND COLOURS|1046790805|LF   |TAN |  10|5841502   |DN SADOLIN PU Prime 93 Base Gloss 1L    |          6 |         6 |     6.060 |     6.060 |          |
|  9109423265|IN53  |2000|70|549434    |AAI SHREE KHODIYAR CO |549434 |AAI SHREE KHODIYAR COLOU |1046790825|LF   |TAN |  10|IN35200472|DN SADOLIN INT CLR MELAMINE SEALER 1L   |          0 |         0 |         0 |         0 |          |
|  9109423265|IN53  |2000|70|549434    |AAI SHREE KHODIYAR CO |549434 |AAI SHREE KHODIYAR COLOU |1046790825|LF   |TAN |  20|IN35200672|DN SADOLIN INT CLR MELAMINE MATT 1L     |          0 |         0 |         0 |         0 |          |
|  9109423265|IN53  |2000|70|549434    |AAI SHREE KHODIYAR CO |549434 |AAI SHREE KHODIYAR COLOU |1046790825|LF   |TAN | 001|IN35200472|DN SADOLIN INT CLR MELAMINE SEALER 1L   |          2 |         2 |     2.200 |     2.538 |C20260301 |
|  9109423265|IN53  |2000|70|549434    |AAI SHREE KHODIYAR CO |549434 |AAI SHREE KHODIYAR COLOU |1046790825|LF   |TAN | 002|IN35200472|DN SADOLIN INT CLR MELAMINE SEALER 1L   |          2 |         2 |     2.200 |     2.538 |C20260501 |
|  9109423265|IN53  |2000|70|549434    |AAI SHREE KHODIYAR CO |549434 |AAI SHREE KHODIYAR COLOU |1046790825|LF   |TAN | 003|IN35200672|DN SADOLIN INT CLR MELAMINE MATT 1L     |          4 |         4 |     4.400 |     5.076 |15.01.2026|
|  9109423266|IN53  |2000|70|776374    |ASHIRWAD COLOUR       |776374 |ASHIRWAD COLOUR          |1046790827|LF   |TAN |  10|9055678   |Promise Freedom 2in1 Primer Int&Ext 20L |          5 |       100 |       122 |   135.050 |T20260901 |
|  9109423267|IN53  |2000|70|102386    |Shivam Paints         |102386 |Shivam Paints            |1046790848|LF   |TAN |  10|5827804   |DPP-GVA 124 Blue 1L                     |          3 |         3 |     3.240 |     3.240 |          |
